Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
12.22222222,0.84,11.0768,316,15.8746,1014.5,Mostly cloudy throughout the day.
11.83333333,0.87,6.7781,279,15.3111,1014.36,Mostly cloudy throughout the day.
12.22222222,0.8,9.5312,242,11.2056,1013.92,Mostly cloudy throughout the day.
12.77777778,0.83,12.7351,262,11.2056,1014.5,Mostly cloudy throughout the day.
13.91666667,0.74,11.7691,252,11.3988,1015.13,Mostly cloudy throughout the day.
16.16111111,0.62,13.3791,293,10.0464,1014.8,Mostly cloudy throughout the day.
16.20555556,0.61,14.8603,292,11.27,1014.89,Mostly cloudy throughout the day.
17.36111111,0.54,17.3236,300,11.4471,1014.98,Mostly cloudy throughout the day.
17.84444444,0.52,20.9622,301,11.27,1015.11,Mostly cloudy throughout the day.
16.25,0.58,21.1554,310,11.27,1015.14,Mostly cloudy throughout the day.
14.63888889,0.77,11.1895,280,11.4471,1015.85,Mostly cloudy throughout the day.
15.08888889,0.77,14.9086,303,11.27,1015.26,Mostly cloudy throughout the day.
16.11111111,0.72,11.6242,301,11.27,1015.44,Mostly cloudy throughout the day.
16.26111111,0.71,11.5115,306,11.4471,1015.15,Mostly cloudy throughout the day.
16.11111111,0.72,13.1537,300,11.27,1015.14,Mostly cloudy throughout the day.
16.06111111,0.72,8.5491,298,11.27,1015.41,Mostly cloudy throughout the day.
13.30555556,0.82,10.9158,301,11.4471,1015.8,Mostly cloudy throughout the day.
11.32222222,0.85,9.8854,280,9.982,1016.42,Mostly cloudy throughout the day.
10.69444444,0.86,10.8353,271,15.8263,1016.83,Mostly cloudy throughout the day.
11.43888889,0.86,10.3684,254,14.9569,1017.24,Mostly cloudy throughout the day.
9.95,0.86,16.3254,30,6.3434,0,Partly cloudy starting overnight continuing until night.
3.338888889,0.87,16.6635,357,6.4883,1028.82,Partly cloudy starting overnight continuing until night.
8.888888889,0.89,22.3146,20,11.27,0,Partly cloudy starting overnight continuing until night.
8.838888889,0.89,14.9891,11,11.27,0,Partly cloudy starting overnight continuing until night.
8.294444444,0.84,17.8871,9,9.6761,1025.47,Partly cloudy starting overnight continuing until night.
7.75,0.76,22.6205,11,11.27,0,Partly cloudy starting overnight continuing until night.
7.172222222,0.79,22.6205,11,11.27,0,Partly cloudy starting overnight continuing until night.
7.211111111,0.74,22.0731,17,9.982,1026.07,Partly cloudy starting overnight continuing until night.
7.222222222,0.73,22.54,20,9.982,0,Partly cloudy starting overnight continuing until night.
7.25,0.73,24.3432,11,9.982,0,Partly cloudy starting overnight continuing until night.
7.788888889,0.76,23.7797,9,9.982,1027.7,Partly cloudy starting overnight continuing until night.
8.938888889,0.76,24.1983,10,9.982,0,Partly cloudy starting overnight continuing until night.
11.16111111,0.66,24.0051,20,9.982,0,Partly cloudy starting overnight continuing until night.
11.03888889,0.66,22.0087,9,9.982,1027.26,Partly cloudy starting overnight continuing until night.
11.16111111,0.65,20.769,10,11.2056,0,Partly cloudy starting overnight continuing until night.
11.16111111,0.65,15.8585,11,9.982,0,Partly cloudy starting overnight continuing until night.
10.07777778,0.7,15.2306,351,9.982,1027.48,Partly cloudy starting overnight continuing until night.
7.822222222,0.75,12.397,351,9.982,1027.93,Partly cloudy starting overnight continuing until night.
6.061111111,0.79,8.9194,319,9.982,1028.45,Partly cloudy starting overnight continuing until night.
5.316666667,0.86,8.5652,299,9.982,1028.95,Partly cloudy starting overnight continuing until night.
3.838888889,0.89,7.9856,319,9.982,1029.24,Partly cloudy starting overnight continuing until night.
3.861111111,0.89,3.5742,320,9.982,1029.35,Partly cloudy starting overnight continuing until night.
4.061111111,0.85,7.1323,320,9.982,1029.45,Partly cloudy starting overnight continuing until night.
3.405555556,0.85,10.8836,339,9.982,1029.55,Partly cloudy starting overnight continuing until night.
4.444444444,0.73,34.4379,310,15.8263,1007.9,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.461111111,0.8,24.7457,311,14.168,1007.8,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.4,0.73,25.1482,310,15.8263,1008.46,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.4,0.73,28.4165,310,15.8263,1008.53,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.3,0.77,25.599,307,9.982,1008.6,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2.266666667,0.79,17.7744,290,15.8263,1008.27,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2.755555556,0.7,22.2341,290,9.982,1008.36,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2.733333333,0.72,23.4255,306,10.3523,1008.8,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.844444444,0.7,33.8261,300,9.982,1009.09,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
6.088888889,0.65,34.6311,309,10.0464,1009.67,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
7.122222222,0.56,42.5523,320,11.4471,1009.7,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
7.244444444,0.6,39.3323,319,11.27,1009.46,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
7.8,0.58,36.0479,319,11.27,1009.12,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
7.844444444,0.52,36.9334,311,11.4471,1008.51,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
7.777777778,0.53,30.1231,318,11.27,1007.61,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
7.266666667,0.55,24.2305,300,11.27,1007.32,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
7.138888889,0.56,19.642,298,11.4471,1007.41,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
5.022222222,0.65,15.9873,299,11.2056,1006.91,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
5.022222222,0.7,9.7405,307,11.27,1006.99,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
4.944444444,0.72,9.66,273,11.0768,1007.49,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.888888889,0.82,8.8389,279,11.27,1007.28,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
4.416666667,0.79,14.7637,289,15.8746,1007.26,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
4.022222222,0.85,16.6152,281,14.2163,1006.96,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.333333333,0.85,21.0105,291,14.9569,1006.66,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
3.838888889,0.82,20.8978,300,14.9569,1007.16,Breezy and mostly cloudy overnight.
6.083333333,0.71,27.8691,301,14.9569,1004.34,Breezy and mostly cloudy overnight.
3.261111111,0.76,34.0354,300,15.8263,1008.21,Breezy and mostly cloudy overnight.
2.705555556,0.76,31.3467,300,15.8263,1009.36,Breezy and mostly cloudy overnight.
1.744444444,0.83,23.667,299,14.9569,1010.32,Breezy and mostly cloudy overnight.
1.133333333,0.78,20.5114,281,9.982,1010.73,Breezy and mostly cloudy overnight.
0.094444444,0.82,9.8371,272,9.982,1011.21,Breezy and mostly cloudy overnight.
0.072222222,0.85,11.2539,262,9.982,1011.6,Breezy and mostly cloudy overnight.
2.2,0.73,15.778,289,9.982,1012,Breezy and mostly cloudy overnight.
3.816666667,0.71,16.9694,289,11.2056,1011.87,Breezy and mostly cloudy overnight.
3.938888889,0.66,16.4059,261,11.0285,1011.78,Breezy and mostly cloudy overnight.
4.905555556,0.58,12.8639,239,11.2056,1010.95,Breezy and mostly cloudy overnight.
4.927777778,0.61,21.5418,230,11.27,1010.13,Breezy and mostly cloudy overnight.
4.5,0.62,17.227,239,15.1501,1008.88,Breezy and mostly cloudy overnight.
2.75,0.77,16.9855,210,10.8997,1007.62,Breezy and mostly cloudy overnight.
2.788888889,0.77,14.3451,162,10.8514,1006.56,Breezy and mostly cloudy overnight.
3.927777778,0.66,20.8978,168,10.8031,1004.49,Breezy and mostly cloudy overnight.
3.883333333,0.71,23.345,180,11.0446,1003.07,Breezy and mostly cloudy overnight.
3.905555556,0.76,23.3128,180,11.1251,1002.52,Breezy and mostly cloudy overnight.
4.922222222,0.72,23.5704,180,10.948,1001.91,Breezy and mostly cloudy overnight.
5.044444444,0.76,9.9015,256,11.1251,1001.06,Breezy and mostly cloudy overnight.
5.644444444,0.77,14.6027,223,15.8263,1002.2,Breezy and mostly cloudy overnight.
6.805555556,0.74,25.2126,270,15.0052,1002.5,Breezy and mostly cloudy overnight.
7.244444444,0.71,25.438,281,15.8746,1002.65,Breezy and mostly cloudy overnight.
7.172222222,0.71,28.336,281,15.8263,1003.25,Mostly cloudy throughout the day and breezy overnight.
3.6,0.77,18.6438,238,15.1501,1011.02,Mostly cloudy throughout the day and breezy overnight.
4.95,0.67,35.1624,320,9.982,1005.32,Mostly cloudy throughout the day and breezy overnight.
3.333333333,0.67,29.0283,302,15.8263,1005.79,Mostly cloudy throughout the day and breezy overnight.
3.522222222,0.67,24.5203,319,14.9569,1006.68,Mostly cloudy throughout the day and breezy overnight.
2.216666667,0.72,10.9802,291,11.2056,1007.22,Mostly cloudy throughout the day and breezy overnight.
2.194444444,0.72,4.2826,233,9.982,1007.92,Mostly cloudy throughout the day and breezy overnight.
1.494444444,0.77,11.0124,245,9.982,1009.84,Mostly cloudy throughout the day and breezy overnight.
2.244444444,0.72,14.0231,250,11.2056,1011.09,Mostly cloudy throughout the day and breezy overnight.
2.777777778,0.76,13.9909,249,10.0464,1011.41,Mostly cloudy throughout the day and breezy overnight.
3.916666667,0.66,19.8674,269,10.4006,1012.06,Mostly cloudy throughout the day and breezy overnight.
4.005555556,0.64,17.4041,279,11.27,1012.29,Mostly cloudy throughout the day and breezy overnight.
5.116666667,0.6,21.5096,279,11.27,1012.17,Mostly cloudy throughout the day and breezy overnight.
5.977777778,0.56,21.2037,280,11.4471,1012.32,Mostly cloudy throughout the day and breezy overnight.
6.133333333,0.55,24.9711,280,11.27,1012.18,Mostly cloudy throughout the day and breezy overnight.
5.094444444,0.64,24.6491,290,11.27,1012.47,Mostly cloudy throughout the day and breezy overnight.
3.322222222,0.73,15.1984,270,11.4471,1012.79,Mostly cloudy throughout the day and breezy overnight.
2.388888889,0.78,11.0124,242,10.0464,1013.17,Mostly cloudy throughout the day and breezy overnight.
2.294444444,0.72,12.7029,230,10.0464,1013.29,Mostly cloudy throughout the day and breezy overnight.
2.783333333,0.72,16.9533,257,9.982,1013.6,Mostly cloudy throughout the day and breezy overnight.
2.711111111,0.77,13.1859,260,10.0464,1013.39,Mostly cloudy throughout the day and breezy overnight.
2.755555556,0.77,14.1036,277,15.8746,1013.47,Mostly cloudy throughout the day and breezy overnight.
2.288888889,0.86,18.6921,267,15.0052,1013.71,Mostly cloudy throughout the day and breezy overnight.
2.244444444,0.85,11.3183,205,15.8746,1012.77,Mostly cloudy throughout the day and breezy overnight.
2.777777778,0.79,17.5812,231,15.8746,1012.47,Partly cloudy until night.
0.194444444,0.82,11.5115,173,14.168,1011.76,Partly cloudy until night.
2.805555556,0.8,17.5973,260,15.8746,1012.48,Partly cloudy until night.
2.783333333,0.79,17.3719,232,15.8746,1012.67,Partly cloudy until night.
1.788888889,0.82,13.7011,235,14.9569,1012.66,Partly cloudy until night.
1.25,0.77,15.8263,243,9.982,1012.71,Partly cloudy until night.
0.116666667,0.84,10.9158,251,10.0464,1013.1,Partly cloudy until night.
1.072222222,0.8,8.5008,272,10.0303,1013.66,Partly cloudy until night.
3.772222222,0.65,21.7672,299,9.982,1013.73,Partly cloudy until night.
3.961111111,0.7,16.2127,252,10.0464,1013.98,Partly cloudy until night.
4.827777778,0.72,20.4631,277,11.0768,1014.42,Partly cloudy until night.
6.088888889,0.65,23.7797,271,11.27,1014.49,Partly cloudy until night.
6.066666667,0.61,22.218,281,11.27,1014.02,Partly cloudy until night.
5.088888889,0.66,24.1339,269,11.4471,1014.43,Partly cloudy until night.
5.072222222,0.65,23.9568,270,11.27,1014.19,Partly cloudy until night.
4.027777778,0.64,17.7422,261,11.27,1014.28,Partly cloudy until night.
3.233333333,0.7,14.2324,268,9.982,1014.7,Partly cloudy until night.
2.8,0.7,9.4346,249,9.982,1014.46,Partly cloudy until night.
1.161111111,0.75,9.1287,257,11.2056,1014.63,Partly cloudy until night.
1.116666667,0.78,8.5008,184,9.982,1014.51,Partly cloudy until night.
-0.088888889,0.83,6.4722,172,15.8263,1013.86,Partly cloudy until night.
-0.044444444,0.82,6.6332,189,9.982,1013.35,Partly cloudy until night.
0.15,0.83,6.2629,181,14.9569,1013.23,Partly cloudy until night.
-0.994444444,0.85,6.6654,188,15.8263,1012.83,Partly cloudy until night.
-1.455555556,0.87,6.5688,163,14.9086,1012.34,Mostly cloudy throughout the day.
2.344444444,0.85,14.0231,69,8.4686,1004.87,Mostly cloudy throughout the day.
-0.438888889,0.81,14.0231,170,14.9086,1010.92,Mostly cloudy throughout the day.
0.116666667,0.82,14.0392,150,14.9086,1010.21,Mostly cloudy throughout the day.
0.138888889,0.83,14.2324,149,14.168,1009.29,Mostly cloudy throughout the day.
0.027777778,0.82,19.8835,141,9.982,1008.28,Mostly cloudy throughout the day.
0.072222222,0.82,19.9318,150,10.0464,1007.48,Mostly cloudy throughout the day.
0.061111111,0.83,10.7387,189,10.0303,1007.44,Mostly cloudy throughout the day.
1.066666667,0.76,11.5115,158,9.982,1007.31,Mostly cloudy throughout the day.
2.177777778,0.73,20.3504,150,9.982,1006.95,Mostly cloudy throughout the day.
2.694444444,0.72,19.8352,149,9.982,1006.78,Mostly cloudy throughout the day.
3.894444444,0.65,20.0445,160,9.982,1005.96,Mostly cloudy throughout the day.
4.955555556,0.61,15.4721,160,9.982,1005.16,Mostly cloudy throughout the day.
7.061111111,0.53,15.4238,158,9.982,1004.67,Mostly cloudy throughout the day.
7.172222222,0.52,12.3326,158,9.982,1004.36,Mostly cloudy throughout the day.
7.083333333,0.52,7.728,140,9.982,1004.12,Mostly cloudy throughout the day.
5.055555556,0.66,8.2754,114,9.982,1003.96,Mostly cloudy throughout the day.
4.833333333,0.66,10.787,97,9.982,1003.63,Mostly cloudy throughout the day.
4.766666667,0.66,11.9945,107,9.982,1003.44,Mostly cloudy throughout the day.
4.772222222,0.63,9.6922,90,9.982,1003.55,Mostly cloudy throughout the day.
3.816666667,0.71,5.2969,48,11.2056,1003.55,Mostly cloudy throughout the day.
3.816666667,0.71,6.762,47,15.8263,1003.54,Mostly cloudy throughout the day.
3.827777778,0.8,18.2091,125,14.168,1003.98,Mostly cloudy throughout the day.
3.283333333,0.82,13.3147,107,9.982,1003.8,Mostly cloudy throughout the day.
2.733333333,0.85,11.0285,68,8.1305,1003.65,Foggy in the morning.
1.244444444,0.9,8.9999,257,7.4221,1013.92,Foggy in the morning.
1.644444444,0.89,17.0338,48,8.1949,1002.87,Foggy in the morning.
2.133333333,0.89,19.9962,48,8.1305,1002.01,Foggy in the morning.
2.472222222,0.87,16.9533,31,5.6833,1002.22,Foggy in the morning.
1.138888889,0.85,20.4953,1,2.9141,1002.03,Foggy in the morning.
0.122222222,0.92,16.1,9,1.8998,1002.13,Foggy in the morning.
0.3,0.92,14.6993,10,1.3524,1002.79,Foggy in the morning.
0.116666667,0.99,14.6993,352,1.9159,1003.45,Foggy in the morning.
1.138888889,0.92,14.6993,352,3.5581,1003.9,Foggy in the morning.
1.094444444,0.93,15.4238,4,6.1502,1004.52,Foggy in the morning.
1.161111111,0.92,14.4739,339,6.8586,1005.12,Foggy in the morning.
2.177777778,0.86,15.8585,357,10.8836,1005.52,Foggy in the morning.
2.138888889,0.87,15.0696,348,4.7334,1005.91,Foggy in the morning.
2.2,0.85,17.4524,320,2.5438,1006.41,Foggy in the morning.
2.222222222,0.92,17.6939,320,4.8461,1007.23,Foggy in the morning.
2.172222222,0.93,8.4042,312,3.8157,1008.41,Foggy in the morning.
2.222222222,0.92,14.4578,291,3.9606,1009.32,Foggy in the morning.
2.222222222,0.92,12.8639,271,4.8783,1010.5,Foggy in the morning.
2.172222222,0.92,14.4095,270,6.1985,1011.56,Foggy in the morning.
2.222222222,0.85,14.3129,271,5.9731,1012.2,Foggy in the morning.
1.666666667,0.92,14.1036,253,6.0214,1012.93,Foggy in the morning.
1.644444444,0.89,17.1465,279,6.0214,1014.11,Foggy in the morning.
1.644444444,0.89,14.1841,251,6.0214,1014.89,Foggy in the morning.
1.644444444,0.85,14.1519,261,6.9391,1015.77,Mostly cloudy throughout the day.
1.138888889,0.89,5.3774,13,4.5241,1023.89,Mostly cloudy throughout the day.
1.088888889,0.89,14.2968,250,7.9051,1016.97,Mostly cloudy throughout the day.
1.088888889,0.85,14.3612,241,7.9051,1017.27,Mostly cloudy throughout the day.
1.088888889,0.82,14.2968,241,7.9051,1017.57,Mostly cloudy throughout the day.
1.088888889,0.85,12.7834,232,7.8729,1018.15,Mostly cloudy throughout the day.
1.088888889,0.85,12.6063,231,7.8729,1018.86,Mostly cloudy throughout the day.
0.655555556,0.86,11.4149,225,7.8246,1019.68,Mostly cloudy throughout the day.
1.088888889,0.85,11.1412,231,6.0214,1020.48,Mostly cloudy throughout the day.
1.138888889,0.85,13.9587,230,6.0214,1021.27,Mostly cloudy throughout the day.
2.105555556,0.81,15.9068,233,6.2629,1022.13,Mostly cloudy throughout the day.
2.177777778,0.79,11.1251,230,6.0053,1022.78,Mostly cloudy throughout the day.
2.177777778,0.8,11.0285,251,5.957,1022.69,Mostly cloudy throughout the day.
2.155555556,0.8,12.6385,271,7.3416,1022.68,Mostly cloudy throughout the day.
2.2,0.79,12.5258,271,6.8747,1023.28,Mostly cloudy throughout the day.
2.177777778,0.8,9.2414,261,6.8586,1023.41,Mostly cloudy throughout the day.
1.233333333,0.85,7.728,266,6.1824,1024.15,Mostly cloudy throughout the day.
1.161111111,0.85,1.5456,274,5.9248,1024.59,Mostly cloudy throughout the day.
1.161111111,0.85,3.22,280,5.9248,1025.2,Mostly cloudy throughout the day.
1.133333333,0.86,5.5384,321,6.1824,1025.42,Mostly cloudy throughout the day.
1.088888889,0.85,9.3702,0,4.3953,1024.94,Mostly cloudy throughout the day.
0.994444444,0.85,3.1556,34,4.3631,1025.49,Mostly cloudy throughout the day.
0.922222222,0.86,8.8389,3,0.322,1025.8,Mostly cloudy throughout the day.
0.994444444,0.86,6.4883,30,4.3309,1025.63,Mostly cloudy throughout the day.
1.038888889,0.89,10.9641,38,4.347,1025.13,Foggy in the morning.
1.061111111,0.84,13.846,4,6.5366,1018.2,Foggy in the morning.
1.038888889,0.89,6.7459,38,4.3953,1024.05,Foggy in the morning.
1.038888889,0.89,11.2056,10,4.3953,1023.95,Foggy in the morning.
1.016666667,0.9,13.9909,20,4.8783,1023.39,Foggy in the morning.
1.038888889,0.85,12.8156,11,4.4436,1023.07,Foggy in the morning.
0.994444444,0.86,11.3988,29,4.4919,1023.07,Foggy in the morning.
1.016666667,0.87,14.1841,21,4.3792,1022.8,Foggy in the morning.
1.016666667,0.85,14.168,20,2.6404,1023.36,Foggy in the morning.
0.022222222,0.92,14.4739,29,2.0286,1023.44,Foggy in the morning.
0.1,0.92,17.5007,17,3.059,1023.2,Foggy in the morning.
1.111111111,0.85,21.8477,29,3.5581,1022.87,Foggy in the morning.
1.183333333,0.85,20.5436,30,4.0733,1022.44,Foggy in the morning.
1.083333333,0.87,20.8978,30,5.2647,1021.9,Foggy in the morning.
1.183333333,0.84,15.9068,39,6.0697,1021.43,Foggy in the morning.
1.183333333,0.84,14.2646,39,6.0697,1021.41,Foggy in the morning.
